@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 22\nSize of the tree: 43\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,332,13,0,96.231884,3.768116,0,0.918091,0.020197,0.127121,8.823463,37.634026,415.901949,7538.420784,-7122.518835,1.205513,21.850495,-20.644982,378.330178,1.096609,90.966195,0.987603,239,0,0,1,103,0.012397,3,1,0.987603,0.993763,0.979618,0.996851,0.998344,0.962319,0.007146,0.992854,0.037681,0.962809,0.962319,0.962362,0.94697,0.987004,0.959282,0.875934,0.962319,0.009,0,0.015625,0,15.625,0,25362,118995,30765,97.681159,26.376812,'Number of leaves: 51\nSize of the tree: 101\n',101,51,51
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,318,28,0,91.907514,8.092486,0,0.825161,0.054771,0.182397,23.892315,53.889529,418.068304,4396.113142,-3978.044837,1.20829,12.705529,-11.497239,322.938001,0.933347,77.245273,0.96281,233,0.057692,6,0.942308,98,0.03719,9,0.974895,0.96281,0.968815,0.897922,0.980292,0.992119,0.919075,0.052185,0.947815,0.080925,0.922265,0.919075,0.918328,0.859053,0.973284,0.926227,0.787776,0.919075,0.009,0,0,0,0,0,10710,118910,30850,97.976879,35.693642,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,329,17,0,95.086705,4.913295,0,0.895722,0.045373,0.149001,19.792459,44.022596,418.068304,78.188753,339.879552,1.20829,0.225979,0.982311,351.262846,1.015211,84.020444,0.96281,233,0,0,1,104,0.03719,9,1,0.96281,0.981053,0.941343,0.989709,0.995328,0.950867,0.009804,0.990196,0.049133,0.954479,0.950867,0.951887,0.918039,0.986706,0.943878,0.87379,0.950867,0.008,0,0,0,0,0,10266,118910,30850,99.710983,36.271676,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,323,23,0,93.352601,6.647399,0,0.858025,0.050223,0.163585,21.908429,48.33148,418.068304,1163.19955,-745.131246,1.20829,3.361848,-2.153559,345.006696,0.997129,82.524002,0.96281,233,0.009615,1,0.990385,103,0.03719,9,0.995726,0.96281,0.978992,0.934091,0.988259,0.994957,0.933526,0.01997,0.98003,0.066474,0.936002,0.933526,0.933712,0.893634,0.98391,0.945043,0.810414,0.933526,0.007,0,0.015625,0,15.625,0,10710,118910,30850,98.843931,33.236994,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,326,19,0,94.492754,5.507246,0,0.877785,0.045066,0.150966,19.705372,44.744775,413.465974,1148.89376,-735.427786,1.198452,3.330127,-2.131675,343.248287,0.994923,83.0173,0.983471,238,0.067961,7,0.932039,96,0.016529,4,0.971429,0.983471,0.977413,0.923435,0.988065,0.99248,0.944928,0.054788,0.945212,0.055072,0.944075,0.944928,0.944393,0.898607,0.9851,0.956563,0.876286,0.944928,0.007,0.001,0.015625,0,15.625,0,10710,118995,30765,99.130435,32.608696,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,323,22,0,93.623188,6.376812,0,0.862113,0.046544,0.165038,20.334248,48.859275,415.901949,2237.798215,-1821.896266,1.205513,6.486372,-5.280859,339.235706,0.983292,81.56627,0.96281,233,0.048544,5,0.951456,98,0.03719,9,0.978992,0.96281,0.970833,0.904521,0.98307,0.990663,0.936232,0.043776,0.956224,0.063768,0.938165,0.936232,0.936886,0.882063,0.978561,0.938565,0.862063,0.936232,0.01,0.007,0.015625,0,15.625,0,10710,118995,30765,98.26087,32.826087,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,326,20,0,94.219653,5.780347,0,0.875126,0.046658,0.161788,20.352995,47.80036,418.068304,3298.762326,-2880.694022,1.20829,9.533995,-8.325705,346.728135,1.002104,82.935762,0.971074,235,0.038462,4,0.961538,100,0.028926,7,0.983264,0.971074,0.977131,0.925198,0.98061,0.987409,0.942197,0.035878,0.964122,0.057803,0.943361,0.942197,0.94268,0.89829,0.975709,0.934388,0.864641,0.942197,0.007,0,0,0,0,0,11154,118910,30850,98.554913,34.104046,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,322,24,0,93.063584,6.936416,0,0.85091,0.051245,0.16452,22.354025,48.607564,418.068304,1163.405587,-745.337283,1.20829,3.362444,-2.154154,338.128813,0.977251,80.878844,0.96281,233,0.019231,2,0.980769,102,0.03719,9,0.991489,0.96281,0.976939,0.926845,0.984325,0.993279,0.930636,0.027391,0.972609,0.069364,0.931882,0.930636,0.929036,0.886011,0.98072,0.936244,0.786857,0.930636,0.009,0,0,0,0,0,10266,118910,30850,99.710983,36.99422,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,322,24,0,93.063584,6.936416,0,0.852478,0.046444,0.161982,20.259572,47.857859,418.068304,1160.163364,-742.09506,1.20829,3.353073,-2.144783,341.105645,0.985854,81.590889,0.96281,233,0.028846,3,0.971154,101,0.03719,9,0.987288,0.96281,0.974895,0.919607,0.991418,0.995982,0.930636,0.029762,0.970238,0.069364,0.937591,0.930636,0.933038,0.885342,0.987457,0.957052,0.839584,0.930636,0.007,0.001,0,0.015625,0,15.625,11154,118910,30850,99.132948,34.031792,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,321,24,0,93.043478,6.956522,0,0.84814,0.049152,0.16414,21.491999,48.649461,413.465974,92.679705,320.786269,1.198452,0.268637,0.929815,337.129139,0.977186,81.537336,0.96281,233,0.067961,7,0.932039,96,0.03719,9,0.970833,0.96281,0.966805,0.889971,0.98634,0.994126,0.930435,0.058232,0.941768,0.069565,0.932451,0.930435,0.930552,0.86738,0.9845,0.955751,0.858994,0.930435,0.007,0.001,0,0,0,0,10710,118995,30765,98.84058,32.536232,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,323,22,0,93.623188,6.376812,0,0.864515,0.050284,0.166473,21.968065,49.283951,415.901949,96.572943,319.329006,1.205513,0.279922,0.925591,338.498789,0.981156,81.389085,0.950413,230,0.009709,1,0.990291,102,0.049587,12,0.995671,0.950413,0.972516,0.915211,0.980763,0.992002,0.936232,0.020499,0.979501,0.063768,0.941697,0.936232,0.937289,0.889538,0.978809,0.932226,0.848045,0.936232,0.007,0,0,0,0,0,10266,118995,30765,99.130435,34.130435,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,324,22,0,93.641618,6.358382,0,0.866762,0.047682,0.163603,20.800003,48.336754,418.068304,3299.417028,-2881.348724,1.20829,9.535887,-8.327597,343.709124,0.993379,82.213629,0.942149,228,0.009615,1,0.990385,103,0.057851,14,0.995633,0.942149,0.968153,0.903812,0.978743,0.988236,0.936416,0.01983,0.98017,0.063584,0.943213,0.936416,0.938268,0.885515,0.974956,0.944335,0.873965,0.936416,0.01,0.001,0,0,0,0,11598,118910,30850,98.554913,33.236994,'Number of leaves: 20\nSize of the tree: 39\n',39,20,20
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,316,30,0,91.32948,8.67052,0,0.816507,0.055448,0.192036,24.187524,56.737159,418.068304,1197.200413,-779.132108,1.20829,3.460117,-2.251827,327.274424,0.94588,78.282525,0.938017,227,0.048077,5,0.951923,99,0.061983,15,0.978448,0.938017,0.957806,0.868137,0.978346,0.990898,0.913295,0.049352,0.950648,0.086705,0.919615,0.913295,0.915096,0.841027,0.973307,0.924989,0.829089,0.913295,0.008,0,0.015625,0,15.625,0,11154,118910,30850,98.265896,33.815029,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,327,19,0,94.508671,5.491329,0,0.882791,0.039159,0.142966,17.082108,42.239553,418.068304,1140.343447,-722.275143,1.20829,3.29579,-2.0875,356.508604,1.030372,85.275205,0.979339,237,0.009615,1,0.990385,103,0.020661,5,0.995798,0.979339,0.9875,0.959559,0.99553,0.997969,0.945087,0.013106,0.986894,0.054913,0.952613,0.945087,0.947277,0.920785,0.991932,0.963822,0.849183,0.945087,0.008,0,0.015625,0,15.625,0,12042,118910,30850,98.843931,31.647399,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,318,27,0,92.173913,7.826087,0,0.829987,0.051853,0.170932,22.673204,50.662477,413.465974,98.646805,314.819169,1.198452,0.285933,0.912519,331.884263,0.961983,80.268821,0.954545,231,0.067961,7,0.932039,96,0.045455,11,0.970588,0.954545,0.9625,0.877134,0.982869,0.992561,0.921739,0.060731,0.939269,0.078261,0.923566,0.921739,0.922371,0.851548,0.980654,0.944651,0.843625,0.921739,0.007,0,0.015625,0,15.625,0,10710,118995,30765,99.42029,35.072464,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,311,34,0,90.144928,9.855072,0,0.788592,0.054289,0.184901,23.71798,54.739518,415.901949,5454.793193,-5038.891244,1.205513,15.810995,-14.605482,327.152584,0.948268,78.660988,0.950413,230,0.07767,8,0.92233,95,0.049587,12,0.966387,0.950413,0.958333,0.863441,0.970653,0.979114,0.901449,0.066667,0.933333,0.098551,0.907378,0.901449,0.903212,0.824054,0.966143,0.926432,0.793746,0.901449,0.007,0.001,0,0,0,0,11598,118995,30765,98.26087,32.971014,'Number of leaves: 20\nSize of the tree: 39\n',39,20,20
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,323,23,0,93.352601,6.647399,0,0.856659,0.048207,0.163978,21.028758,48.447579,418.068304,96.021932,322.046372,1.20829,0.27752,0.93077,343.768938,0.993552,82.227936,0.958678,232,0.057692,6,0.942308,98,0.041322,10,0.97479,0.958678,0.966667,0.891542,0.981047,0.992018,0.933526,0.05087,0.94913,0.066474,0.934947,0.933526,0.934065,0.872702,0.981195,0.951795,0.867988,0.933526,0.01,0,0,0,0,0,10710,118910,30850,99.132948,35.260116,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,332,14,0,95.953757,4.046243,0,0.912749,0.040902,0.1402,17.842355,41.422262,418.068304,77.869004,340.1993,1.20829,0.225055,0.983235,351.64757,1.016322,84.112468,0.979339,237,0.009615,1,0.990385,103,0.020661,5,0.995798,0.979339,0.9875,0.959559,0.989808,0.995803,0.959538,0.01322,0.98678,0.040462,0.960488,0.959538,0.959831,0.935531,0.988209,0.956025,0.869788,0.959538,0.009,0,0,0,0,0,11154,118910,30850,98.843931,34.754335,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,323,23,0,93.352601,6.647399,0,0.857079,0.049474,0.167449,21.58164,49.472967,418.068304,3307.784296,-2889.715992,1.20829,9.56007,-8.35178,336.621038,0.972893,80.518192,0.966942,234,0.028846,3,0.971154,101,0.033058,8,0.987342,0.966942,0.977035,0.925943,0.987246,0.992077,0.933526,0.031757,0.968243,0.066474,0.935503,0.933526,0.933929,0.888949,0.980069,0.93133,0.827907,0.933526,0.007,0,0.015625,0,15.625,0,10710,118910,30850,98.265896,35.043353,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,320,25,0,92.753623,7.246377,0,0.84632,0.046818,0.175878,20.453822,52.068241,415.901949,3309.583827,-2893.681878,1.205513,9.592997,-8.387484,340.317522,0.986428,81.826383,0.954545,231,0.019417,2,0.980583,101,0.045455,11,0.991416,0.954545,0.972632,0.913925,0.984173,0.993365,0.927536,0.02618,0.97382,0.072464,0.936056,0.927536,0.930455,0.879234,0.978077,0.936021,0.851167,0.927536,0.007,0.001,0.015625,0,15.625,0,12486,118995,30765,98.26087,30.942029,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,323,22,0,93.623188,6.376812,0,0.862937,0.045579,0.160741,19.929767,47.642125,413.465974,1160.899536,-747.433561,1.198452,3.364926,-2.166474,340.431757,0.986759,82.3361,0.96281,233,0.029126,3,0.970874,100,0.03719,9,0.987288,0.96281,0.974895,0.919087,0.985296,0.993911,0.936232,0.02978,0.97022,0.063768,0.94168,0.936232,0.937864,0.891309,0.982603,0.950377,0.831573,0.936232,0.008,0,0,0,0,0,11154,118995,30765,99.42029,35.362319,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,319,27,0,92.196532,7.803468,0,0.829628,0.053243,0.173582,23.225822,51.285137,418.068304,1167.682374,-749.61407,1.20829,3.374805,-2.166515,331.110553,0.956967,79.200109,0.971074,235,0.057692,6,0.942308,98,0.028926,7,0.975104,0.971074,0.973085,0.910906,0.99102,0.995667,0.921965,0.052759,0.947241,0.078035,0.921242,0.921965,0.921288,0.867005,0.985004,0.938257,0.789143,0.921965,0.008,0,0.015625,0,15.625,0,10266,118910,30850,99.421965,35.043353,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,315,31,0,91.040462,8.959538,0,0.812059,0.057569,0.185813,25.112873,54.898643,418.068304,122.469971,295.598333,1.20829,0.353959,0.85433,324.713105,0.938477,77.669869,0.946281,229,0.028846,3,0.971154,101,0.053719,13,0.987069,0.946281,0.966245,0.894959,0.982637,0.992429,0.910405,0.033455,0.966545,0.089595,0.927355,0.910405,0.914549,0.854597,0.978514,0.923143,0.800563,0.910405,0.008,0,0,0,0,0,10266,118910,30850,98.265896,34.682081,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,324,22,0,93.641618,6.358382,0,0.861562,0.048316,0.15845,21.076373,46.814264,418.068304,1154.686392,-736.618088,1.20829,3.337244,-2.128954,344.091477,0.994484,82.305086,0.975207,236,0.057692,6,0.942308,98,0.024793,6,0.975207,0.975207,0.975207,0.917514,0.98957,0.995399,0.936416,0.047918,0.952082,0.063584,0.937382,0.936416,0.93679,0.888259,0.985765,0.943465,0.840314,0.936416,0.007,0,0,0,0,0,10710,118910,30850,99.421965,34.609827,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,329,16,0,95.362319,4.637681,0,0.900882,0.042726,0.149042,18.66626,44.123646,415.901949,85.757601,330.144348,1.205513,0.248573,0.95694,353.098467,1.023474,84.89945,0.96281,233,0,0,1,103,0.03719,9,1,0.96281,0.981053,0.940979,0.986099,0.994481,0.953623,0.010986,0.989014,0.046377,0.959009,0.953623,0.95459,0.920843,0.985307,0.95956,0.895961,0.953623,0.007,0.001,0.015625,0,15.625,0,11154,118995,30765,98.26087,32.391304,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,312,33,0,90.434783,9.565217,0,0.793791,0.05436,0.183072,23.769233,54.26079,413.465974,1181.96751,-768.501535,1.198452,3.425993,-2.227541,318.188817,0.922286,76.95647,0.96281,233,0.038835,4,0.961165,99,0.03719,9,0.983122,0.96281,0.97286,0.911802,0.982568,0.990493,0.904348,0.040602,0.959398,0.095652,0.909936,0.904348,0.905981,0.851367,0.978682,0.934441,0.700869,0.904348,0.009,0,0.015625,0,15.625,0,11154,118995,30765,98.26087,33.115942,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,325,21,0,93.930636,6.069364,0,0.871709,0.047133,0.158606,20.560468,46.860483,418.068304,86.805456,331.262848,1.20829,0.250883,0.957407,344.117152,0.994558,82.311227,0.954545,231,0.009615,1,0.990385,103,0.045455,11,0.99569,0.954545,0.974684,0.921781,0.984901,0.993333,0.939306,0.018297,0.981703,0.060694,0.944219,0.939306,0.940598,0.895956,0.982887,0.941148,0.857975,0.939306,0.008,0,0,0,0,0,10710,118910,30850,99.421965,35.115607,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,312,34,0,90.17341,9.82659,0,0.784463,0.056318,0.182995,24.567149,54.066099,418.068304,1177.212005,-759.143701,1.20829,3.402347,-2.194057,327.224821,0.945736,78.27066,0.958678,232,0.086538,9,0.913462,95,0.041322,10,0.962656,0.958678,0.960663,0.869775,0.985935,0.993838,0.901734,0.077664,0.922336,0.098266,0.901199,0.901734,0.899783,0.822837,0.980394,0.930974,0.758718,0.901734,0.007,0.001,0,0,0,0,10266,118910,30850,99.421965,35.33237,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,330,16,0,95.375723,4.624277,0,0.901727,0.040026,0.141302,17.460123,41.747956,418.068304,1140.799147,-722.730843,1.20829,3.297107,-2.088817,357.962502,1.034574,85.622971,0.966942,234,0.009615,1,0.990385,103,0.033058,8,0.995745,0.966942,0.981132,0.940349,0.990265,0.995727,0.953757,0.013446,0.986554,0.046243,0.958197,0.953757,0.954954,0.921288,0.987799,0.961899,0.882158,0.953757,0.008,0,0.015625,0,15.625,0,12486,118910,30850,99.132948,32.225434,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,322,23,0,93.333333,6.666667,0,0.854835,0.048235,0.162572,21.091242,48.184808,413.465974,1158.058883,-744.592908,1.198452,3.356692,-2.15824,337.683769,0.978794,81.671477,0.971074,235,0.029126,3,0.970874,100,0.028926,7,0.987395,0.971074,0.979167,0.931908,0.987764,0.994898,0.933333,0.032771,0.967229,0.066667,0.935699,0.933333,0.933591,0.891325,0.983297,0.935184,0.811681,0.933333,0.014,0.001,0,0,0,0,10266,118995,30765,99.130435,34.130435,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,311,34,0,90.144928,9.855072,0,0.792826,0.05925,0.190547,25.885234,56.410981,415.901949,120.111107,295.790842,1.205513,0.348148,0.857365,322.756022,0.935525,77.603873,0.92562,224,0.058252,6,0.941748,97,0.07438,18,0.973913,0.92562,0.949153,0.842009,0.980964,0.991633,0.901449,0.056809,0.943191,0.098551,0.911635,0.901449,0.903669,0.817053,0.978913,0.944085,0.810048,0.901449,0.008,0,0.015625,0,15.625,0,10710,118995,30765,98.550725,34.710145,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,315,31,0,91.040462,8.959538,0,0.806982,0.053346,0.179876,23.270693,53.144601,418.068304,102.679377,315.388927,1.20829,0.296761,0.911529,336.004872,0.971112,80.370808,0.958678,232,0.076923,8,0.923077,96,0.041322,10,0.966667,0.958678,0.962656,0.877028,0.985001,0.99357,0.910405,0.065034,0.934966,0.089595,0.913561,0.910405,0.911144,0.83929,0.982968,0.949239,0.810664,0.910405,0.011,0,0.015625,0,15.625,0,11598,118910,30850,99.710983,34.176301,'Number of leaves: 20\nSize of the tree: 39\n',39,20,20
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,328,18,0,94.797688,5.202312,0,0.887411,0.044608,0.145081,19.458873,42.864426,418.068304,81.546842,336.521463,1.20829,0.235685,0.972605,352.719938,1.019422,84.368974,0.975207,236,0.038462,4,0.961538,100,0.024793,6,0.983333,0.975207,0.979253,0.931724,0.990166,0.995518,0.947977,0.034214,0.965786,0.052023,0.949422,0.947977,0.948536,0.908175,0.98891,0.959618,0.879554,0.947977,0.008,0.001,0.015625,0,15.625,0,10710,118910,30850,99.421965,34.971098,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,324,22,0,93.641618,6.358382,0,0.861756,0.046696,0.156983,20.369645,46.380761,418.068304,82.770584,335.29772,1.20829,0.239221,0.969069,346.16888,1.000488,82.801991,0.96281,233,0.067308,7,0.932692,97,0.03719,9,0.970833,0.96281,0.966805,0.890702,0.990146,0.995316,0.936416,0.056637,0.943363,0.063584,0.937336,0.936416,0.936534,0.875442,0.988009,0.958229,0.867066,0.936416,0.006,0.001,0.015625,0,15.625,0,10710,118910,30850,99.421965,33.381503,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,318,27,0,92.173913,7.826087,0,0.829158,0.051004,0.174887,22.301671,51.834735,413.465974,4382.405686,-3968.939712,1.198452,12.702625,-11.504173,324.356467,0.940164,78.448164,0.971074,235,0.048544,5,0.951456,98,0.028926,7,0.979167,0.971074,0.975104,0.917502,0.986039,0.994271,0.921739,0.045899,0.954101,0.078261,0.92741,0.921739,0.921352,0.871621,0.977068,0.926665,0.777189,0.921739,0.008,0,0.015625,0,15.625,0,10710,118995,30765,98.26087,34.202899,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1383,345,325,20,0,94.202899,5.797101,0,0.874884,0.045727,0.160682,19.977178,47.569743,415.901949,1162.222937,-746.320988,1.205513,3.368762,-2.163249,346.243565,1.003605,83.251249,0.966942,234,0.029126,3,0.970874,100,0.033058,8,0.987342,0.966942,0.977035,0.92546,0.981866,0.990411,0.942029,0.030852,0.969148,0.057971,0.944089,0.942029,0.9427,0.898296,0.978967,0.939705,0.870901,0.942029,0.012,0,0.015625,0,15.625,0,11154,118995,30765,98.550725,33.550725,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 15',-217733168393644444,20201126.1452,1382,346,321,25,0,92.774566,7.225434,0,0.847087,0.054289,0.174257,23.681997,51.484298,418.068304,107.503317,310.564987,1.20829,0.310703,0.897587,331.773966,0.958884,79.358794,0.946281,229,0.028846,3,0.971154,101,0.053719,13,0.987069,0.946281,0.966245,0.894959,0.976895,0.990519,0.927746,0.033429,0.966571,0.072254,0.934895,0.927746,0.929436,0.871031,0.9756,0.932671,0.842505,0.927746,0.01,0.001,0.015625,0,15.625,0,10266,118910,30850,99.710983,38.00578,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
